DATASET_GRADIENT
#In gradient datasets, each ID is associated to a single numeric value which is converted to a colored box based on the gradient defined.

#lines starting with a hash are comments and ignored during parsing

#=================================================================#
#                    MANDATORY SETTINGS                           #
#=================================================================#
#select the separator which is used to delimit the data below (TAB,SPACE or COMMA).This separator must be used throught this file (except in the SEPARATOR line, which uses space).
SEPARATOR TAB
#SEPARATOR SPACE
#SEPARATOR COMMA

#label is used in the legend table (can be changed later)
DATASET_LABEL	Completness
GCA_003567495.1	82.35677083333333
GCA_008363395.1	99.4140625
GCA_003576875.1	67.75928442028986
GCA_007748155.1	88.60677083333334
GCA_002708465.1	81.28255208333333
GCA_002839495.1	99.21875
GCA_003671075.1	99.4140625
GCA_007741475.1	75.45572916666667
GCA_007859755.1	44.51851222826087
GCA_004213555.1	96.97265625
GCA_002731535.1	64.62154664855073
GCA_007859955.1	70.35495923913044
GCA_002700745.1	71.94010416666667
GCA_007121565.1	57.20957880434783
GCA_003499685.1	91.66666666666666
GCA_001824605.1	95.3125
GCA_003559955.1	88.32795516304348
GCA_002415975.1	82.77570199275362
GCA_002698965.1	99.0234375
GCA_005239795.1	99.4140625
GCA_000195185.2	79.45963541666667
GCA_000181475.1	86.78385416666669
GCA_002343715.1	70.34505208333334
GCA_003671255.1	99.0234375
GCA_003669575.1	98.17708333333331
GCA_007741535.1	99.0234375
GCA_002443295.1	98.89322916666669
GCA_007744675.1	97.36328125
GCA_002967765.1	99.0234375
GCA_000346295.1	70.4296875
GCA_007860125.1	99.0234375
GCA_001303665.1	79.8828125
GCA_000255655.1	62.43489583333333
GCA_002711105.1	98.828125
GCA_001613545.1	98.6328125
GCA_902565825.1	87.17447916666669
GCA_003977685.1	53.19010416666667
GCA_004351875.1	98.828125
GCA_003551645.1	99.4140625
GCA_001303605.1	97.36328125
GCA_000338295.1	74.21875
GCA_007747655.1	99.4140625
GCA_007859815.1	60.41666666666667
GCA_002689385.1	87.98828125
GCA_007746295.1	62.70040760869565
GCA_002337265.1	99.4140625
GCA_003162245.1	96.6796875
GCA_001828685.1	51.56108469202898
GCA_008298035.1	99.21875
GCA_003670925.1	97.8515625
GCA_007128795.1	99.0234375
GCA_007751715.1	68.22916666666667
GCA_000315095.1	94.921875
GCA_001642915.1	78.05989583333334
GCA_009002475.1	79.36197916666667
GCA_002337565.1	75.46308876811594
GCA_007694925.1	59.73307291666667
GCA_001828385.1	90.625
GCA_007130385.1	74.97112771739131
GCA_008080545.1	82.68229166666667
GCA_003551305.1	90.88117074275362
GCA_003505085.1	91.08072916666669
GCA_003501565.1	80.69519927536231
GCA_003142275.1	99.4140625
GCA_001825665.1	67.07399230072464
GCA_002480345.1	93.68489583333331
GCA_007747015.1	97.23307291666669
GCA_005887905.1	99.4140625
GCA_006969385.1	99.4140625
GCA_007859935.1	70.24739583333333
GCA_000025185.1	98.2421875
GCA_007748015.1	43.91134510869566
GCA_001746835.1	95.57291666666669
GCA_002695115.1	96.09375
GCA_007618135.1	85.25390625
GCA_001828495.1	83.25520833333333
GCA_008087665.1	96.97265625
GCA_003233175.1	53.84114583333333
GCA_003553185.1	99.0234375
GCA_003444135.1	52.01398324275362
GCA_007753265.1	93.9453125
GCA_002168315.1	79.91536458333333
GCA_900232105.1	78.84114583333333
GCA_007135695.1	98.6328125
GCA_003671195.1	99.4140625
GCA_001828335.1	93.5546875
GCA_002711415.1	70.05208333333333
GCA_001642955.1	99.4140625
GCA_008329715.1	84.63541666666666
GCA_003142595.1	99.4140625
GCA_003669295.1	98.61582880434784
GCA_000296795.1	98.4375
GCA_000019665.1	35.49479166666667
GCA_003671025.1	52.43489583333334
GCA_900097105.1	79.8828125
GCA_008312935.1	60.7421875
GCA_007752135.1	98.2421875
GCA_007741555.1	99.4140625
GCA_902523155.1	81.640625
GCA_002726855.1	89.84375
GCA_007693725.1	27.1484375
GCA_001303885.1	84.86186594202898
GCA_004282735.1	58.0570652173913
GCA_007744075.1	48.50118885869566
GCA_009691855.1	77.11447010869566
GCA_003388615.1	99.21875
GCA_902585535.1	98.30729166666669
GCA_003669125.1	98.6328125
GCA_001318295.1	99.0234375
GCA_902515125.1	98.2421875
GCA_001824595.1	57.155797101449274
GCA_002862175.1	96.6796875
GCA_007752755.1	99.4140625
GCA_001610875.1	93.1456634963768
GCA_008374075.1	97.23307291666669
GCA_007859835.1	94.7265625
GCA_003577215.1	98.71348505434784
GCA_002696915.1	75.24343297101449
GCA_003563235.1	98.6328125
GCA_007860045.1	99.4140625
GCA_002726205.1	79.52332427536231
GCA_007859765.1	98.6328125
GCA_007124655.1	76.5625
GCA_007859865.1	72.55859375
GCA_003230465.1	90.75520833333334
GCA_007859855.1	83.91927083333334
GCA_002706765.1	78.15755208333334
GCA_002429045.1	97.75390625
GCA_007745635.1	99.4140625
GCA_009691715.1	78.28776041666667
GCA_002402035.1	99.0234375
GCA_002714565.1	48.6328125
GCA_003696675.1	96.6796875
GCA_002337545.1	95.1171875
GCA_008065115.1	96.90755208333331
GCA_007747795.1	75.42317708333333
GCA_003644265.1	99.28385416666669
GCA_007744975.1	74.25130208333333
GCA_002697115.1	99.4140625
GCA_002251265.1	70.24739583333333
GCA_003671275.1	51.88377490942029
GCA_002632345.1	69.26517210144927
GCA_002168105.2	98.89322916666669
GCA_007751035.1	98.6328125
GCA_007859995.1	96.08072916666669
GCA_007859915.1	61.93614130434783
GCA_002718515.1	89.0625
GCA_902629495.1	91.015625
GCA_002732755.1	69.8828125
GCA_003335505.1	56.36350769927536
GCA_000242455.3	60.67708333333333
GCA_002701545.1	89.39934329710145
GCA_001828305.1	90.24994338768116
GCA_007859745.1	98.6328125
GCA_002731545.1	61.71875
GCA_001303695.1	93.1640625
GCA_002691835.1	90.234375
GCA_003597935.1	77.5583106884058
GCA_007280255.1	99.0234375
GCA_002303765.1	76.69270833333334
GCA_004282745.1	39.90885416666667
GCA_001830275.1	99.4140625
GCA_003556405.1	85.68359375
GCA_002967725.1	97.0703125
GCA_003484885.1	99.4140625
GCA_005524015.1	99.4140625
GCA_000019965.1	76.58457880434783
GCA_002690755.1	99.4140625
GCA_902521645.1	92.578125
GCA_002483025.1	87.890625
GCA_003550845.1	97.75390625
GCA_002723275.1	55.40364583333334
GCA_000949635.1	87.04427083333331
GCA_001707835.1	99.0234375
GCA_002862165.1	99.4140625
GCA_007748195.1	97.75390625
GCA_001828565.1	90.234375
GCA_002726245.1	80.53385416666667
GCA_007860015.1	99.08854166666669
GCA_002169945.1	97.55859375
GCA_008501825.1	88.57421875
GCA_000165715.3	84.5703125
GCA_007746795.1	81.66015625
GCA_003389215.1	97.72135416666669
GCA_003044115.1	71.15885416666667
GCA_002364005.1	93.61979166666669
GCA_007752935.1	58.93342391304349
GCA_007741515.1	86.00260416666669
GCA_003559755.1	78.3203125
GCA_007618145.1	99.4140625
GCA_007124535.1	99.4140625
GCA_000255705.1	89.73307291666669
GCA_002292895.1	73.85926177536231
GCA_009691845.1	99.4140625
GCA_003511945.1	99.0234375
GCA_007751475.1	72.92317708333333
GCA_002746235.1	70.234375
GCA_007748135.1	80.2734375
GCA_000186345.1	97.75390625
GCA_008933925.1	58.85416666666666
GCA_002167285.1	95.67057291666669
GCA_001027925.1	87.54670516304348
GCA_007860075.1	99.0234375
GCA_007127285.1	98.6328125
GCA_007124345.1	93.73697916666669
GCA_002428205.1	99.0234375
GCA_007859945.1	98.6328125
GCA_009691945.1	97.4609375
GCA_002471675.1	98.4375
GCA_003445035.1	96.97265625
GCA_007860175.1	99.21875
GCA_007859715.1	74.91536458333333
GCA_002348315.1	87.109375
GCA_007741495.1	99.20176630434784
GCA_002724985.1	99.4140625
GCA_002689655.1	87.98828125
GCA_002848945.1	93.06640625
GCA_007753455.1	98.6328125
GCA_007754155.1	32.8125
GCA_003488325.1	88.83463541666666
GCA_900696535.1	79.55729166666667
GCA_007860105.1	97.75390625
GCA_003389255.1	99.0234375
GCA_003233055.1	99.0234375
GCA_003170415.1	45.30598958333334
GCA_002359185.1	98.14453125
GCA_902607325.1	99.4140625
GCA_002343075.1	85.22135416666667
GCA_002295885.1	99.0234375
GCA_007743815.1	99.0234375
GCA_008065135.1	88.0859375
GCA_000304635.1	92.44791666666669
GCA_001302675.1	98.11197916666669
GCA_003388515.1	97.4609375
GCA_001610835.1	75.55338541666667
GCA_003712165.1	98.6328125
GCA_002341435.1	91.47135416666666
GCA_007747995.1	69.62890625
GCA_001657375.1	99.4140625
GCA_003171335.1	99.4140625
GCA_007859735.1	72.98177083333333
GCA_002418245.1	89.84375
GCA_002684655.1	75.26041666666667
GCA_001983935.1	45.6937839673913
GCA_008363155.1	41.6015625
GCA_003644295.1	91.01279438405795
GCA_007751945.1	96.6796875
GCA_900232175.1	99.4140625
GCA_003669795.1	41.9921875
GCA_003141275.1	92.25260416666669
GCA_002862235.1	88.0078125
GCA_001828665.1	89.32291666666669
GCA_001304355.1	98.6328125
GCA_002306615.1	98.89322916666669
GCA_001567345.1	97.8515625
GCA_007754425.1	82.55208333333333
GCA_002721355.1	98.30729166666669
GCA_009691875.1	96.64713541666669
GCA_002308055.1	88.54166666666669
GCA_007131925.1	89.0625
GCA_900129635.1	94.46614583333331
GCA_003335525.1	92.51302083333331
GCA_007694185.1	61.49796195652174
GCA_005240095.1	85.90494791666669
GCA_900113665.1	77.05078125
GCA_003149495.1	31.46059782608696
GCA_002418285.1	90.13671875
GCA_003389325.1	63.24869791666666
GCA_007135525.1	97.8515625
GCA_002480565.1	98.89322916666669
GCA_003669285.1	83.40551403985508
GCA_002704825.1	75.18229166666667
GCA_009691765.1	84.44010416666667
GCA_001644415.1	95.57291666666669
GCA_002405515.1	82.90534420289855
GCA_002712395.1	80.76822916666666
GCA_008087625.1	91.2109375
